Participant,Age,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,Condition,RestrictorType,RestrictorPosition,MENRestr,MAXRestr,MENRestrType,MAXRestrType,Context,ContextRT,LOOK_SEEM,CompRT,has_comp
53,30,66,96,fill,140.8,165.6,152.29999999999998,147.10000000000002,136.5,I drank at,the trendiest,bar,"in Belgium,",so I really enjoyed it.,0,FILL,FILL,FILL,in Belgium,in Bruges,city,country,"I got home yesterday from a well-earned break in Bruges. You won't believe it! According to my friends,",54.300000000000004,NA,983.3,1
53,30,67,65,fill,118,153,134.8,148.10000000000002,130.8,I'd booked in at,the oldest,B&B,"in York,",so it was a lovely time.,0,FILL,FILL,FILL,in York,in England,country,city,"I've just returned from a short vacation in England. I was really shocked. Allegedly,",734.9,NA,NA,NQ
53,30,68,63,fill,146.8,135.4,148.60000000000002,137.3,131.39999999999998,I ate,the most expensive,pizza,"in Rome,",so I made some nice memories.,0,FILL,FILL,FILL,in Rome,in Italy,country,city,"I got home yesterday from a lovely two-week stay in Italy. You won't believe it! According to locals,",545.4,NA,NA,NQ
53,30,69,10,exp,130.6,147.5,140.2,147.4,119.7,Every,canal,seemed lovely,"in Gloucester,",so there was plenty of choice.,0,EXT-MEN,MEN,EXT,in Gloucester,in the blog,city,blog,I was reading a blog to get some ideas for lovely canals to explore in Gloucester and other cities.,647.5,seemed,NA,NQ
53,30,70,107,fill,121.7,152.29999999999998,148.2,133.6,132.5,I enjoyed,the cheapest,vegan food,"in India,",so I made some nice memories.,0,FILL,FILL,FILL,in India,in Delhi,city,country,"I've just returned from a week-long trip in Delhi. I was really shocked. According to locals,",685.1,NA,NA,NQ
53,30,71,38,exp,116.4,154.20000000000002,148.9,134.8,117.3,Every,pub,seemed cosy,"in Perth,",so there was plenty of choice.,1,EXT-MEN,MEN,EXT,in Perth,in the vlog,city,vlog,I was watching a vlog for inspiration for cosy pubs to try out in Perth and other cities.,673.2,seemed,995.4,1
53,30,72,49,exp,132.6,149.4,138.8,145.4,131.6,Every,fountain,looked impressive,"on the app,",so I knew just where to go.,1,EXT-MAX,MAX,EXT,in Turkey,on the app,country,app,I was on a travel app researching impressive fountains to enjoy in Turkey and other countries.,512,looked,1168.4,1
53,30,73,105,fill,124.39999999999999,153.6,134,142,150.2,I went down,the fastest,waterslide,"in Sweden,",so I really enjoyed it.,0,FILL,FILL,FILL,in Sweden,in Gothenburg,city,country,"I got home yesterday from a short vacation in Gothenburg. You won't believe it! Allegedly,",561.2,NA,1145.8999999999999,1
53,30,74,86,fill,131.20000000000002,151.60000000000002,131.6,148.10000000000002,123,I walked across,the most famous,bridge,"in Lisbon,",so I really enjoyed it.,1,FILL,FILL,FILL,in Lisbon,in Portugal,country,city,"I've just returned from a well-earned break in Portugal. I was really shocked. Apparently,",363.8,NA,654.8000000000001,1
53,30,75,70,fill,131.3,133.1,150,136.8,154.6,I ate at,the poshest,restaurant,"in Helsinki,",so I really enjoyed it.,0,FILL,FILL,FILL,in Helsinki,in Finland,country,city,"I'm just back from a short vacation in Finland. I'm really pleased! Apparently,",430.20000000000005,NA,NA,NQ
53,30,76,40,exp,136.3,148.9,146.7,139.2,133.39999999999998,Every,garden,in Zagreb,"seemed colourful,",so there was plenty of choice.,0,INT-MEN,MEN,INT,in Zagreb,in the blog,city,blog,I was reading a blog to get some ideas for colourful gardens to explore in Zagreb and other cities.,732.6,seemed,NA,NQ
53,30,77,104,fill,133.6,147.29999999999998,144.7,129.20000000000002,130.3,I got a room at,the fanciest,boutique hotel,"in Australia,",so I made some nice memories.,1,FILL,FILL,FILL,in Australia,in Perth,city,country,"I've just returned from a great holiday in Perth. I was really shocked. According to my friends,",628.4,NA,828.8,1
53,30,78,54,exp,147.79999999999998,147.7,139.9,147.2,116.1,Every,walk,seemed easy,"in Barcelona,",so I knew just where to go.,0,EXT-MEN,MEN,EXT,in Barcelona,on the app,city,app,I was on a travel app researching easy walks to enjoy in Barcelona and other cities.,450.7,seemed,NA,NQ
53,30,79,43,exp,124.89999999999999,164.6,131.3,122.1,139.3,Every,delicacy,in the vlog,"looked tasty,",so I had some deciding to do.,0,INT-MAX,MAX,INT,in Venezuela,in the vlog,country,vlog,I was watching a vlog for inspiration for tasty delicacies to try out in Venezuela and other countries.,646.1,looked,NA,NQ
53,30,80,73,fill,118.2,157.1,147.7,140.1,140.9,I got to experience,the heaviest,snow to ever fall,"in Moscow,",so I really enjoyed it.,0,FILL,FILL,FILL,in Moscow,in Russia,country,city,"I'm just back from a lovely two-week stay in Russia. I'm really pleased! Allegedly,",653.3,NA,NA,NQ
53,30,81,17,exp,140.2,150.9,157.29999999999998,144.2,129.8,Every,guesthouse,looked old-fashioned,"on the website,",so I had some deciding to do.,0,EXT-MAX,MAX,EXT,in France,on the website,country,website,I was on a website trying to find old-fashioned guesthouses to stay at in France and other countries.,533.8000000000001,looked,NA,NQ
53,30,82,77,fill,114.6,154.4,116.5,132.89999999999998,148.2,I sunbathed,the longest,beach,"in Mumbai,",so I'm glad I went.,0,FILL,FILL,FILL,in Mumbai,in India,country,city,"I've just returned from a week-long trip in India. I was really shocked. Allegedly,",932.1,NA,NA,NQ
53,30,83,116,fill,144.9,134.5,150.7,128.6,140.4,I was lucky enough to try,the finest,wine,"in Portugal,",so I'm glad I went.,0,FILL,FILL,FILL,in Portugal,in Madeira,city,country,"I've just returned from a well-earned break in Madeira. I was really shocked. According to my friends,",464.6,NA,NA,NQ
53,30,84,26,exp,140.5,163.20000000000002,138.7,144.2,131.5,Every,bar,seemed lively,"in Prague,",so I didn't know what to do.,0,EXT-MEN,MEN,EXT,in Prague,in the brochure,city,brochure,I was flicking through a holiday brochure to find lively bars to visit in Prague and other cities.,522,seemed,NA,NQ
53,30,85,25,exp,183.9,151.79999999999998,147.2,131.8,126.8,Every,river,looked soothing,"in the blog,",so I didn't know what to do.,0,EXT-MAX,MAX,EXT,in Norway,in the blog,country,blog,I was reading a blog to get some ideas for soothing rivers to explore in Norway and other countries.,330.7,looked,NA,NQ
53,30,86,32,exp,119.6,147.29999999999998,148.10000000000002,128,124.2,Every,apartment,in Madrid,"seemed wonderful,",so I booked straightaway.,1,INT-MEN,MEN,INT,in Madrid,on the website,city,website,I was on a website trying to find wonderful apartments to stay at in Madrid and other cities.,660,seemed,1160.8,1
53,30,87,100,fill,137.9,149.9,147.60000000000002,149,116.3,I arrived during,the best,time for skiing,"in Finland,",so I'm glad I went.,0,FILL,FILL,FILL,in Finland,in Lapland,city,country,"I'm just back from a short vacation in Lapland. I'm really pleased! According to my friends,",598,NA,NA,NQ
53,30,88,35,exp,120.7,148.5,134.5,148.4,133.39999999999998,Every,palace,in the blog,"looked opulent,",so I booked straightaway.,0,INT-MAX,MAX,INT,in Sweden,in the blog,country,blog,I was reading a blog to get some ideas for opulent palaces to explore in Sweden and other countries.,686.8,looked,NA,NQ
53,30,89,51,exp,321.6,132.8,149.10000000000002,136.4,152.79999999999998,Every,brewery,in the brochure,"looked exclusive,",so I knew just where to go.,0,INT-MAX,MAX,INT,in Canada,in the brochure,country,brochure,I was flicking through a holiday brochure to find exclusive breweries to visit in Canada and other countries.,694.5,looked,NA,NQ
53,30,90,47,exp,132.70000000000002,139.3,150.60000000000002,166.6,135.9,Every,chalet,on the website,"looked pleasant,",so I had some deciding to do.,1,INT-MAX,MAX,INT,in Denmark,on the website,country,website,I was on a website trying to find pleasant chalets to stay at in Denmark and other countries.,766,looked,1012.8999999999999,1
53,30,91,29,exp,149.9,133.1,147,131.5,147.29999999999998,Every,shop,looked trendy,"on the app,",so I didn't know what to do.,0,EXT-MAX,MAX,EXT,in Hungary,on the app,country,app,I was on a travel app researching trendy shops to enjoy in Hungary and other countries.,637.1,looked,NA,NQ
53,30,92,46,exp,202.5,135.6,146.3,148,130.3,Every,theatre,seemed historic,"in Berlin,",so I had some deciding to do.,0,EXT-MEN,MEN,EXT,in Berlin,in the brochure,city,brochure,I was flicking through a holiday brochure to find historic theatres to visit in Berlin and other cities.,745.6,seemed,NA,NQ
53,30,93,88,fill,114.4,145.6,136.1,130,135.1,I got to stay in,the least well-known,area,"in Swansea,",so I made some nice memories.,0,FILL,FILL,FILL,in Swansea,in Wales,country,city,"I'm just back from a lovely two-week stay in Wales. I'm really pleased! According to my friends,",689.8,NA,NA,NQ
53,30,94,24,exp,137.5,148.7,134.7,146.5,130,Every,getaway,in Amsterdam,"seemed romantic,",so I knew just where to go.,0,INT-MEN,MEN,INT,in Amsterdam,on the app,city,app,I was on a travel app researching romantic getaways to enjoy in Amsterdam and other cities.,509.8,seemed,NA,NQ
53,30,95,23,exp,143.5,156.70000000000002,164.8,129.1,137,Every,cruise,in the vlog,"looked idyllic,",so I knew just where to go.,0,INT-MAX,MAX,INT,in Finland,in the vlog,country,vlog,I was watching a vlog for inspiration for idyllic cruises to try out in Finland and other countries.,369.40000000000003,looked,NA,NQ
53,30,96,102,fill,116.3,147.4,152.4,137.8,130.6,I got to taste,the most authentic,gelato,"in Canada,",so I really enjoyed it.,0,FILL,FILL,FILL,in Canada,in Ottawa,city,country,"I got home yesterday from a week-long trip in Ottawa. You won't believe it! Apparently,",642.9,NA,NA,NQ
53,30,97,120,fill,140,149.9,136.9,149.10000000000002,129.89999999999998,I took,the most indirect,train journey,"in South Africa,",so I made some nice memories.,0,FILL,FILL,FILL,in South Africa,in Cape Town,city,country,"I got home yesterday from a short vacation in Cape Town. You won't believe it! According to my friends,",886.8000000000001,NA,NA,NQ
53,30,98,60,exp,121.30000000000001,147.4,139.2,141.1,134.20000000000002,Every,neighbourhood,in Tokyo,"seemed bustling,",so I didn't know what to do.,1,INT-MEN,MEN,INT,in Tokyo,in the blog,city,blog,I was reading a blog to get some ideas for bustling neighbourhoods to explore in Tokyo and other cities.,692.2,seemed,1115,1
53,30,99,92,fill,132.3,140.5,147.5,139.9,150.60000000000002,I bathed in,the cleanest,sea,"in France,",so I really enjoyed it.,0,FILL,FILL,FILL,in France,in Nice,city,country,"I've just returned from a week-long trip in Nice. I was really shocked. According to my friends,",918.9000000000001,NA,NA,NQ
53,30,100,72,fill,129.3,147.60000000000002,131.5,138.9,121.39999999999999,I tried,the spiciest,noodles you can find,"in Vancouver,",so I made some nice memories.,1,FILL,FILL,FILL,in Vancouver,in Canada,country,city,"I got home yesterday from a week-long trip in Canada. You won't believe it! According to my friends,",702.3000000000001,NA,759,1
53,30,101,6,exp,114.3,133.89999999999998,147.60000000000002,149.2,131.89999999999998,Every,monument,seemed interesting,"in Edinburgh,",so I booked straightaway.,1,EXT-MEN,MEN,EXT,in Edinburgh,in the brochure,city,brochure,I was flicking through a holiday brochure to find interesting monuments to visit in Edinburgh and other cities.,660.4,seemed,1303.7,1
53,30,102,21,exp,136.6,134.6,146.8,146,113,Every,building,looked unique,"in the brochure,",so I knew just where to go.,0,EXT-MAX,MAX,EXT,in Switzerland,in the brochure,country,brochure,I was flicking through a holiday brochure to find unique buildings to visit in Switzerland and other countries.,1036.1,looked,NA,NQ
53,30,103,52,exp,126,151,157.20000000000002,147.79999999999998,132.70000000000002,Every,lodge,in Bangkok,"seemed inexpensive,",so I knew just where to go.,0,INT-MEN,MEN,INT,in Bangkok,on the website,city,website,I was on a website trying to find inexpensive lodges to stay at in Bangkok and other cities.,797.3,seemed,NA,NQ
53,30,104,9,exp,122.39999999999999,150.79999999999998,146.7,141.9,135.2,Every,view,looked breathtaking,"on the app,",so there was plenty of choice.,0,EXT-MAX,MAX,EXT,in Japan,on the app,country,app,I was on a travel app researching breathtaking views to enjoy in Japan and other countries.,647.1,looked,NA,NQ
53,30,105,75,fill,135,145.3,135.7,146.1,119.3,I rented,the priciest,car available,"in Stockholm,",so I made some nice memories.,0,FILL,FILL,FILL,in Stockholm,in Sweden,country,city,"I got home yesterday from a short vacation in Sweden. You won't believe it! According to locals,",1101.2,NA,NA,NQ
53,30,106,78,fill,115.9,163.3,151.2,134.20000000000002,149.29999999999998,I drank from,the most well-known,fountain,"in Bern,",so it was a lovely time.,0,FILL,FILL,FILL,in Bern,in Switzerland,country,city,"I got home yesterday from a lovely two-week stay in Switzerland. You won't believe it! Apparently,",915.6999999999999,NA,NA,NQ
53,30,107,55,exp,135.4,156.1,152,131.1,100.3,Every,forest,in the blog,"looked sprawling,",so I didn't know what to do.,1,INT-MAX,MAX,INT,in Austria,in the blog,country,blog,I was reading a blog to get some ideas for sprawling forests to explore in Austria and other countries.,756.3,looked,719.9,1
53,30,108,114,fill,188.20000000000002,135.7,147.9,114.5,129.5,I bought food from,the oldest,market,"Morocco,",so I made some nice memories.,1,FILL,FILL,FILL,Morocco,in Rabat,city,country,"I got home yesterday from a great holiday in Rabat. You won't believe it! Apparently,",824.5,NA,897,1
53,30,109,56,exp,97,131.89999999999998,136.9,146.4,146.6,Every,statue,in New York,"seemed famous,",so I didn't know what to do.,0,INT-MEN,MEN,INT,in New York,in the brochure,city,brochure,I was flicking through a holiday brochure to find famous statues to visit in New York and other cities.,743.3,seemed,NA,NQ
53,30,110,76,fill,145,132.3,124.3,146.8,113.19999999999999,I visited,the smallest,coffee shop,"in São Paulo,",so I really enjoyed it.,1,FILL,FILL,FILL,in São Paulo,in Brazil,country,city,"I'm just back from a well-earned break in Brazil. I'm really pleased! According to my friends,",413.4,NA,628.1999999999999,1
53,30,111,45,exp,133.8,147.7,117.1,147.79999999999998,147.10000000000002,Every,lighthouse,looked magnificent,"in the blog,",so I had some deciding to do.,0,EXT-MAX,MAX,EXT,in Mexico,in the blog,country,blog,I was reading a blog to get some ideas for magnificent lighthouses to explore in Mexico and other countries.,669.4,looked,NA,NQ
53,30,112,110,fill,147.9,136.2,136.3,129.8,119.7,I got to see,the most romantic,sunsets,"in Colombia,",so it was a lovely time.,1,FILL,FILL,FILL,in Colombia,in Cartagena,city,country,"I've just returned from a short vacation in Cartagena. I was really shocked. Apparently,",583.5,NA,531.9000000000001,1
53,30,113,67,fill,119.7,150.2,147.10000000000002,111.9,119.2,I saw,the best views,views,"in Vienna,",so I really enjoyed it.,1,FILL,FILL,FILL,in Vienna,in Austria,country,city,"I'm just back from a week-long trip in Austria. I'm really pleased! According to locals,",672.1,NA,500.8,1
53,30,114,94,fill,117.6,147.5,131.89999999999998,114.1,114,I paraglided over,the most beautiful,spot,"in Germany,",so it was a lovely time.,1,FILL,FILL,FILL,in Germany,in Frankfurt,city,country,"I'm just back from a great holiday in Frankfurt. I'm really pleased! Apparently,",530.9000000000001,NA,574.7,1
53,30,115,44,exp,113.10000000000001,151.60000000000002,134,139.9,138.9,Every,sight,in Cairo,"seemed picture-perfect,",so I had some deciding to do.,0,INT-MEN,MEN,INT,in Cairo,on the app,city,app,I was on a travel app researching picture-perfect sights to enjoy in Cairo and other cities.,776.6999999999999,seemed,NA,NQ
53,30,116,36,exp,120.7,155.70000000000002,146.4,130.20000000000002,114.5,Every,place,in Los Angeles,"seemed awesome,",so I booked straightaway.,0,INT-MEN,MEN,INT,in Los Angeles,in the brochure,city,brochure,I was flicking through a holiday brochure to find awesome places to visit in Los Angeles and other cities.,880.5,seemed,NA,NQ
53,30,117,90,fill,139.2,164.1,139.1,146.9,131,I ate,the nicest,cheese,"in Johannesburgh,",so it was a lovely time.,0,FILL,FILL,FILL,in Johannesburgh,in South Africa,country,city,"I got home yesterday from a short vacation in South Africa. You won't believe it! Apparently,",551.4,NA,NA,NQ
53,30,118,71,fill,131,129.8,135.8,131.3,121.2,I was staying in,the most modern,appartment block,"in Shanghai,",so it was a lovely time.,1,FILL,FILL,FILL,in Shanghai,in China,country,city,"I've just returned from a well-earned break in China. I was really shocked. According to locals,",842.1999999999999,NA,546.6,1
53,30,119,28,exp,135.9,121.6,154,139.3,131.3,Every,eatery,in Warsaw,"seemed funky,",so I didn't know what to do.,1,INT-MEN,MEN,INT,in Warsaw,in the vlog,city,vlog,I was watching a vlog for inspiration for funky eateries to try out in Warsaw and other cities.,578,seemed,1095.8000000000002,1
