Participant,Age,AgeOfMachine,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,Browser,CompAcc,RestrictorType,MENRestr,MAXRestr,MENRestrType,MAXRestrType,Context,ContextRT,SubNP,RestrPP,LOOK_SEEM,CompRT,has_comp
48,21,16,57,106,fill,283,333.5,305.8,299.70000000000005,516.4,I did,the most difficult,trek,"in Brazil,",so it was a lovely time.,Chrome,1,FILL,in Brazil,in Rio de Janeiro,city,country,"I'm just back from a well-earned break in Rio de Janeiro. I'm really pleased! Apparently,",2439.6,the most difficult,NA,NA,916.6999999999999,1
48,21,16,58,59,exp,336,271.3,276.3,316.2,449.90000000000003,Every,trek,in Indonesia,"looked challenging,",so I didn't know what to do.,Chrome,1,MEN,in Indonesia,on the app,country,app,I was on a travel app researching challenging treks to enjoy in Indonesia and other countries.,3833.5,trek,in Indonesia,looked,534.8000000000001,1
48,21,16,59,96,fill,266.29999999999995,299.59999999999997,316.8,317.8,351.5,I drank at,the trendiest,bar,"in Belgium,",so I really enjoyed it.,Chrome,1,FILL,in Belgium,in Bruges,city,country,"I got home yesterday from a well-earned break in Bruges. You won't believe it! According to my friends,",3816.3,the trendiest,NA,NA,975.1,1
48,21,16,60,33,exp,469,266.7,289.8,NA,266.29999999999995,Every,zoo,"looked responsible,",NA,so I booked straightaway.,Chrome,1,NIL,in Thailand,in the vlog,country,vlog,I was watching a vlog for inspiration for responsible zoos to try out in Thailand and other countries.,3424.9,zoo,NIL,looked,1407.8,1
48,21,16,61,51,exp,317.3,240.5,333.4,NA,453.5,Every,brewery,"looked exclusive,",NA,so I knew just where to go.,Chrome,1,NIL,in Canada,in the brochure,country,brochure,I was flicking through a holiday brochure to find exclusive breweries to visit in Canada and other countries.,2210.3,brewery,NIL,looked,1044.4,1
48,21,16,62,74,fill,716.8,269.7,249.6,275.6,516.3,I tasted,the most unique,beer,"in Melbourne,",so it was a lovely time.,Chrome,1,FILL,in Melbourne,in Australia,country,city,"I've just returned from a great holiday in Australia. I was really shocked. Apparently,",1008.4,the most unique,NA,NA,1113.6,1
48,21,16,63,107,fill,349.6,226.1,309,435.8,570,I enjoyed,the cheapest,vegan food,"in India,",so I made some nice memories.,Chrome,1,FILL,in India,in Delhi,city,country,"I've just returned from a week-long trip in Delhi. I was really shocked. According to locals,",2103.9,the cheapest,NA,NA,1250,1
48,21,16,64,58,exp,275.7,300.09999999999997,266.5,326.90000000000003,583,Every,bistro,in the vlog,"seemed popular,",so I didn't know what to do.,Chrome,1,MAX,in Leeds,in the vlog,city,vlog,I was watching a vlog for inspiration for popular bistros to try out in Leeds and other cities.,2873.7,bistro,in the vlog,seemed,763.3,1
48,21,16,65,69,fill,274.5,308.5,249.70000000000002,268.1,390.79999999999995,I was able to take photos of,the rarest,bird,"in Aberdeen,",so I made some nice memories.,Chrome,1,FILL,in Aberdeen,in Scotland,country,city,"I got home yesterday from a great holiday in Scotland. You won't believe it! Allegedly,",2428.4,the rarest,NA,NA,888.8000000000001,1
48,21,16,66,83,fill,305.20000000000005,301.8,289.5,366.4,387.7,I rode,the biggest,rollercoaster,"in Malaga,",so I really enjoyed it.,Chrome,1,FILL,in Malaga,in Spain,country,city,"I've just returned from a lovely two-week stay in Spain. I was really shocked. According to locals,",1555.3,the biggest,NA,NA,607.8,1
48,21,16,67,31,exp,360.09999999999997,249.70000000000002,199.7,206,416.3,Every,bridge,in the brochure,"looked amazing,",so I booked straightaway.,Chrome,1,MAX,in Argentina,in the brochure,country,brochure,I was flicking through a holiday brochure to find amazing bridges to visit in Argentina and other countries.,3896.3999999999996,bridge,in the brochure,looked,521.4,1
48,21,16,68,24,exp,408.7,339.2,366.70000000000005,NA,483,Every,getaway,"seemed romantic,",NA,so I knew just where to go.,Chrome,1,NIL,in Amsterdam,on the app,city,app,I was on a travel app researching romantic getaways to enjoy in Amsterdam and other cities.,2628.4,getaway,NIL,seemed,1226.3,1
48,21,16,69,30,exp,380,301.59999999999997,301.4,NA,490,Every,square,"seemed busy,",NA,so I didn't know what to do.,Chrome,1,NIL,in Florence,in the blog,city,blog,I was reading a blog to get some ideas for busy squares to explore in Florence and other cities.,2791.3,square,NIL,seemed,3225.6,1
48,21,16,70,28,exp,400.7,378,273,516.3,433.2,Every,eatery,in the vlog,"seemed funky,",so I didn't know what to do.,Chrome,1,MAX,in Warsaw,in the vlog,city,vlog,I was watching a vlog for inspiration for funky eateries to try out in Warsaw and other cities.,3999.5,eatery,in the vlog,seemed,825,1
48,21,16,71,48,exp,366.5,294.09999999999997,299.70000000000005,NA,342,Every,castle,"seemed well-maintained,",NA,so I had some deciding to do.,Chrome,1,NIL,in Istanbul,in the vlog,city,vlog,I was watching a vlog for inspiration for well-maintained castles to try out in Istanbul and other cities.,5927.3,castle,NIL,seemed,833.2,1
48,21,16,72,39,exp,328.79999999999995,300.09999999999997,558,NA,316.3,Every,lake,"looked pristine,",NA,so there was plenty of choice.,Chrome,1,NIL,in Australia,on the app,country,app,I was on a travel app researching pristine lakes to enjoy in Australia and other countries.,6550.0999999999995,lake,NIL,looked,926.4,1
48,21,16,73,95,fill,385.40000000000003,283,372,389.90000000000003,484.9,I went to,the very first,pub,"in England,",so I made some nice memories.,Chrome,1,FILL,in England,in Lancaster,city,country,"I've just returned from a short vacation in Lancaster. I was really shocked. According to locals,",4953.5999999999995,the very first,NA,NA,983.3,1
48,21,16,74,77,fill,341,334.1,316.8,351.4,374,I sunbathed,the longest,beach,"in Mumbai,",so I'm glad I went.,Chrome,1,FILL,in Mumbai,in India,country,city,"I've just returned from a week-long trip in India. I was really shocked. Allegedly,",3551.8999999999996,the longest,NA,NA,969.9,1
48,21,16,75,100,fill,435.2,1450.1,667.3,446.2,516.9,I arrived during,the best,time for skiing,"in Finland,",so I'm glad I went.,Chrome,1,FILL,in Finland,in Lapland,city,country,"I'm just back from a short vacation in Lapland. I'm really pleased! According to my friends,",3250.9,the best,NA,NA,1086,1
48,21,16,76,21,exp,378.09999999999997,376.09999999999997,333.4,NA,433.40000000000003,Every,building,"looked unique,",NA,so I knew just where to go.,Chrome,1,NIL,in Switzerland,in the brochure,country,brochure,I was flicking through a holiday brochure to find unique buildings to visit in Switzerland and other countries.,2306.6,building,NIL,looked,799.9000000000001,1
48,21,16,77,29,exp,301.9,250.2,333.5,285.1,426.9,Every,shop,in Hungary,"looked trendy,",so I didn't know what to do.,Chrome,1,MEN,in Hungary,on the app,country,app,I was on a travel app researching trendy shops to enjoy in Hungary and other countries.,2483.2000000000003,shop,in Hungary,looked,645.7,1
48,21,16,78,98,fill,350,399.9,299.59999999999997,400.7,469.1,I was staying near,the oldest,university,"in The Netherlands,",so I made some nice memories.,Chrome,1,FILL,in The Netherlands,in Utrecht,city,country,"I've just returned from a lovely two-week stay in Utrecht. I was really shocked. Apparently,",1794.1000000000001,the oldest,NA,NA,929.1,1
48,21,16,79,113,fill,535.8000000000001,296.09999999999997,304.5,323.1,460.1,I got to explore,the most convoluted,caves,"in Spain,",so it was a lovely time.,Chrome,1,FILL,in Spain,in Tenerife,city,country,"I've just returned from a lovely two-week stay in Tenerife. I was really shocked. Allegedly,",1307.3999999999999,the most convoluted,NA,NA,859.8,1
48,21,16,80,67,fill,433.8,335.2,416.8,495.09999999999997,439.3,I saw,the best views,views,"in Vienna,",so I really enjoyed it.,Chrome,1,FILL,in Vienna,in Austria,country,city,"I'm just back from a week-long trip in Austria. I'm really pleased! According to locals,",1944.1999999999998,the best views,NA,NA,792.6,1
48,21,16,81,22,exp,357.59999999999997,251.4,221.8,339.8,433,Every,cottage,on the website,"seemed charming,",so I knew just where to go.,Chrome,1,MAX,in Durham,on the website,city,website,I was on a website trying to find charming cottages to stay at in Durham and other cities.,2499.8999999999996,cottage,on the website,seemed,783.3,1
48,21,16,82,26,exp,262.2,216.79999999999998,216.70000000000002,166.4,389.90000000000003,Every,bar,in Prague,"seemed lively,",so I didn't know what to do.,Chrome,1,MEN,in Prague,in the brochure,city,brochure,I was flicking through a holiday brochure to find lively bars to visit in Prague and other cities.,2006.5,bar,in Prague,seemed,594.1999999999999,1
48,21,16,83,57,exp,300.3,266.29999999999995,250.2,NA,273.1,Every,farm,"looked eco-friendly,",NA,so I didn't know what to do.,Chrome,1,NIL,in Greece,on the website,country,website,I was on a website trying to find eco-friendly farms to stay at in Greece and other countries.,3758.4,farm,NIL,looked,1416.5,1
48,21,16,84,19,exp,300.09999999999997,251.5,299.70000000000005,285.9,399.6,Every,hike,on the app,"looked scenic,",so I knew just where to go.,Chrome,1,MAX,in China,on the app,country,app,I was on a travel app researching scenic hikes to enjoy in China and other countries.,4004.8,hike,on the app,looked,1762.7,1
48,21,16,85,13,exp,316.5,239.8,196,427.4,452.2,Every,campsite,in the vlog,"looked picturesque,",so I had some deciding to do.,Chrome,1,MAX,in Germany,in the vlog,country,vlog,I was watching a vlog for inspiration for picturesque campsites to try out in Germany and other countries.,2444.2,campsite,in the vlog,looked,577.9,1
48,21,16,86,115,fill,332.9,266.6,273.3,533.4,471.8,I got to see,the biggest,Mosque minaret,"in Turkey,",so I really enjoyed it.,Chrome,1,FILL,in Turkey,in Antalya,city,country,"I'm just back from a short vacation in Antalya. I'm really pleased! According to locals,",3422.8,the biggest,NA,NA,833.3000000000001,1
48,21,16,87,16,exp,306.3,357.9,272.4,282.9,368.8,Every,gallery,in the brochure,"seemed high-end,",so I had some deciding to do.,Chrome,1,MAX,in Venice,in the brochure,city,brochure,I was flicking through a holiday brochure to find high-end galleries to visit in Venice and other cities.,2566.6000000000004,gallery,in the brochure,seemed,802.6999999999999,1
48,21,16,88,10,exp,266.90000000000003,233.4,218.79999999999998,283.4,440.7,Every,canal,in the blog,"seemed lovely,",so there was plenty of choice.,Chrome,1,MAX,in Gloucester,in the blog,city,blog,I was reading a blog to get some ideas for lovely canals to explore in Gloucester and other cities.,2866.7,canal,in the blog,seemed,1145.2,1
48,21,16,89,99,fill,306.3,333.4,407,324.5,366.70000000000005,I got to look around,the most well-established,museum,"in Scotland,",so I really enjoyed it.,Chrome,1,FILL,in Scotland,in Dundee,city,country,"I got home yesterday from a great holiday in Dundee. You won't believe it! According to locals,",2776.1,the most well-established,NA,NA,857.5,1
48,21,16,90,50,exp,312.59999999999997,243.2,402.5,349.7,550,Every,temple,in Sydney,"seemed fantastic,",so I knew just where to go.,Chrome,1,MEN,in Sydney,in the blog,city,blog,I was reading a blog to get some ideas for fantastic temples to explore in Sydney and other cities.,2045.3999999999999,temple,in Sydney,seemed,1067.9,1
48,21,16,91,55,exp,299.8,326,283.5,307.09999999999997,383.6,Every,forest,in the blog,"looked sprawling,",so I didn't know what to do.,Chrome,1,MAX,in Austria,in the blog,country,blog,I was reading a blog to get some ideas for sprawling forests to explore in Austria and other countries.,6138.0999999999995,forest,in the blog,looked,1383.3,1
48,21,16,92,108,fill,284.2,275.5,383.40000000000003,354.7,390.1,I ordered,the most alcoholic,cocktail,"in Switzerland,",so I really enjoyed it.,Chrome,1,FILL,in Switzerland,in Zürich,city,country,"I got home yesterday from a lovely two-week stay in Zürich. You won't believe it! According to my friends,",2138.7,the most alcoholic,NA,NA,923.5,1
48,21,16,93,97,fill,311.40000000000003,453,312.90000000000003,339.5,341.7,I visited,the most historical,monument,"in Austria,",so it was a lovely time.,Chrome,1,FILL,in Austria,in Salzburg,city,country,"I'm just back from a week-long trip in Salzburg. I'm really pleased! Allegedly,",1977.5,the most historical,NA,NA,887.4,1
48,21,16,94,12,exp,237.8,235.3,266.7,NA,509,Every,B&B,"seemed cheap,",NA,so there was plenty of choice.,Chrome,1,NIL,in Cardiff,on the website,city,website,I was on a website trying to find cheap B&Bs to stay at in Cardiff and other cities.,1589.2,B&B,NIL,seemed,766.5,1
48,21,16,95,60,exp,300.20000000000005,308.7,283,NA,367.5,Every,neighbourhood,"seemed bustling,",NA,so I didn't know what to do.,Chrome,1,NIL,in Tokyo,in the blog,city,blog,I was reading a blog to get some ideas for bustling neighbourhoods to explore in Tokyo and other cities.,2957.8,neighbourhood,NIL,seemed,602.3,1
48,21,16,96,8,exp,370.59999999999997,290.6,237.1,267,333.4,Every,hotel,in Rome,"seemed luxurious,",so there was plenty of choice.,Chrome,1,MEN,in Rome,in the vlog,city,vlog,I was watching a vlog for inspiration for luxurious hotels to try out in Rome and other cities.,3183,hotel,in Rome,seemed,876,1
48,21,16,97,78,fill,316.40000000000003,393.29999999999995,328.79999999999995,316.3,390.7,I drank from,the most well-known,fountain,"in Bern,",so it was a lovely time.,Chrome,1,FILL,in Bern,in Switzerland,country,city,"I got home yesterday from a lovely two-week stay in Switzerland. You won't believe it! Apparently,",2332.9,the most well-known,NA,NA,1108.3,1
48,21,16,98,114,fill,235.8,233.8,244.29999999999998,283.1,333.4,I bought food from,the oldest,market,"in Morocco,",so I made some nice memories.,Chrome,1,FILL,in Morocco,in Rabat,city,country,"I got home yesterday from a great holiday in Rabat. You won't believe it! Apparently,",1633.8999999999999,the oldest,NA,NA,916.6999999999999,1
48,21,16,99,17,exp,261.5,216.70000000000002,333.6,635.3,455,Every,guesthouse,in France,"looked old-fashioned,",so I had some deciding to do.,Chrome,1,MEN,in France,on the website,country,website,I was on a website trying to find old-fashioned guesthouses to stay at in France and other countries.,3520.7000000000003,guesthouse,in France,looked,616.7,1
48,21,16,100,7,exp,356.2,260.1,258.2,266.79999999999995,421.59999999999997,Every,museum,on the website,"looked cool,",so there was plenty of choice.,Chrome,1,MAX,in Portugal,on the website,country,website,I was on a website trying to find cool museums to visit in Portugal and other countries.,2766.7000000000003,museum,on the website,looked,1262.6,1
48,21,16,101,61,fill,289.6,301.9,301.59999999999997,329.29999999999995,336.3,I climbed,the tallest,building,"in New York,",so I'm glad I went.,Chrome,1,FILL,in New York,in the US,country,city,"I'm just back from a well-earned break in the US. I'm really pleased! Allegedly,",1486.1,the tallest,NA,NA,650,1
48,21,16,102,56,exp,383,266.7,271.5,266.7,337.2,Every,statue,in New York,"seemed famous,",so I didn't know what to do.,Chrome,1,MEN,in New York,in the brochure,city,brochure,I was flicking through a holiday brochure to find famous statues to visit in New York and other cities.,4716.700000000001,statue,in New York,seemed,666.2,1
48,21,16,103,34,exp,291.5,250.8,235.2,333.7,360.8,Every,excursion,on the app,"seemed action-packed,",so I booked straightaway.,Chrome,1,MAX,in Bucharest,on the app,city,app,I was on a travel app researching action-packed excursions to enjoy in Bucharest and other cities.,8821.400000000001,excursion,on the app,seemed,1569.5,1
48,21,16,104,40,exp,268.6,271.6,253.8,300.09999999999997,385.29999999999995,Every,garden,in the blog,"seemed colourful,",so there was plenty of choice.,Chrome,1,MAX,in Zagreb,in the blog,city,blog,I was reading a blog to get some ideas for colourful gardens to explore in Zagreb and other cities.,4566.2,garden,in the blog,seemed,1134.6000000000001,1
48,21,16,105,53,exp,302.3,243.79999999999998,237,189.5,516.3,Every,rollercoaster,in Belgium,"looked thrilling,",so I knew just where to go.,Chrome,1,MEN,in Belgium,in the vlog,country,vlog,I was watching a vlog for inspiration for thrilling rollercoasters to try out in Belgium and other countries.,8716.2,rollercoaster,in Belgium,looked,617.6,1
