Participant,Age,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,Condition,RestrictorType,RestrictorPosition,Context,ContextRT,LOOK_SEEM,Adj,CompRT,has_comp,C1.PRED,C2.PRED,C3.PRED,C4.PRED,SPILL.PRED,C1.PRED.LOG,C2.PRED.LOG,C3.PRED.LOG,C4.PRED.LOG,SPILL.PRED.LOG,C1.RT.LOG,C2.RT.LOG,C3.RT.LOG,C4.RT.LOG,SPILL.RT.LOG,C1.RT.RESID,C2.RT.RESID,C3.RT.RESID,C4.RT.RESID,SPILL.RT.RESID,C1.RT.LOG.RESID,C2.RT.LOG.RESID,C3.RT.LOG.RESID,C4.RT.LOG.RESID,SPILL.RT.LOG.RESID,PP.RT,PP.LOG,VP.RT,VP.LOG,PP.PRED,PP.PRED.LOG,VP.PRED,VP.PRED.LOG,PP.RESID,PP.RESID.LOG,VP.RESID,VP.RESID.LOG,SPILL.RESID,SPILL.RESID.LOG
45,32,50,42,exp,298,311,276,256,471,Every,barge,seemed spacious,"in Cairo,",so I booked straightaway.,0,EXT-OTH,OTH,EXT,I was checking out a guidebook to find suggestions for spacious barges to stay at in Krakow and other cities.,2320,seemed,spacious,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,460.6580489804287,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.038848118969698,5.697093486505405,5.739792912179234,5.62040086571715,5.545177444479562,6.154858094016418,-15.121938723230187,4.489461010349146,-38.670688595142906,-62.32547904498415,10.341951019571297,0.029541099823607198,0.07411514148320908,-0.059242374119302,-0.16110455686418756,0.11600997504671984,256,5.545177444479562,276,5.62040086571715,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,-62.32547904498415,-0.16110455686418756,-38.670688595142906,-0.059242374119302,10.341951019571297,0.11600997504671984
45,32,51,15,exp,201,417,226,200,394,Every,town,in Peru,"looked pretty,",so I knew just where to go.,0,INT-SUB,SUB,INT,I was watching a vlog for inspiration for pretty towns to explore in Peru and other countries.,2080,looked,pretty,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,5.303304908059076,6.0330862217988015,5.420534999272286,5.298317366548036,5.976350909297934,-112.12193872323019,110.48946101034915,-88.6706885951429,-118.32547904498415,-75.26149195614278,-0.36424747862272167,0.36740845110277665,-0.25910824056416537,-0.40796463479571354,-0.05840520946593841,226,5.420534999272286,200,5.298317366548036,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,-88.6706885951429,-0.25910824056416537,-118.32547904498415,-0.40796463479571354,-75.26149195614278,-0.05840520946593841
45,32,58,29,exp,451,201,206,169,418,Every,shop,looked trendy,"in Hungary,",so I had some deciding to do.,0,EXT-SUB,SUB,EXT,I was reading a blog to get some ideas for trendy shops to enjoy in Hungary and other countries.,5609,looked,trendy,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,6.111467339502679,5.303304908059076,5.327876168789581,5.1298987149230735,6.035481432524756,137.8780612767698,-105.51053898965085,-108.6706885951429,-149.32547904498415,-51.26149195614278,0.4439149528208812,-0.3623728626369491,-0.35176707104687033,-0.5763832864206764,7.253137608840277e-4,169,5.1298987149230735,206,5.327876168789581,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,-149.32547904498415,-0.5763832864206764,-108.6706885951429,-0.35176707104687033,-51.26149195614278,7.253137608840277e-4
45,32,59,60,exp,225,309,239,246,336,Every,neighbourhood,in London,"seemed bustling,",so I knew just where to go.,1,INT-OTH,OTH,INT,I was checking out a guidebook to find suggestions for bustling neighbourhoods to explore in Tokyo and other cities.,2292,seemed,bustling,1569,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,5.41610040220442,5.733341276897746,5.476463551931511,5.5053315359323625,5.817111159963204,-88.12193872323019,2.489461010349146,-75.6706885951429,-72.32547904498415,-133.26149195614278,-0.25145198447737727,0.06766350620172101,-0.20317968790494056,-0.2009504654113874,-0.21764495880066814,239,5.476463551931511,246,5.5053315359323625,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,-75.6706885951429,-0.20317968790494056,-72.32547904498415,-0.2009504654113874,-133.26149195614278,-0.21764495880066814
45,32,61,49,exp,368,358,282,261,232,Every,fountain,looked impressive,"in Turkey,",so I had some deciding to do.,1,EXT-SUB,SUB,EXT,I was flicking through a holiday brochure to find impressive fountains to enjoy in Turkey and other countries.,2084,looked,impressive,1606,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,5.908082938168931,5.8805329864007,5.641907070938114,5.564520407322694,5.44673737166631,54.87806127676981,51.489461010349146,-32.670688595142906,-57.32547904498415,-237.26149195614278,0.24053055148713387,0.21485521570467547,-0.03773616889833775,-0.14176159402105615,-0.5880187470975624,261,5.564520407322694,282,5.641907070938114,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,-57.32547904498415,-0.14176159402105615,-32.670688595142906,-0.03773616889833775,-237.26149195614278,-0.5880187470975624
45,32,62,34,exp,340,280,269,273,510,Every,excursion,seemed unique,"in Los Angeles,",so I had some deciding to do.,0,EXT-OTH,OTH,EXT,I was on a travel app researching unique excursions to enjoy in Bucharest and other cities.,2042,seemed,unique,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,321.1932933702222,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.704918001275141,6.034756118763872,5.8289456176102075,5.634789603169249,5.594711379601839,5.60947179518496,6.234410725718371,26.878061276769813,-26.510538989650854,-45.670688595142906,-48.19329337022219,40.73850804385722,0.16139323092841007,-0.03088816752677559,-0.08493186023461252,-0.09544620609018128,0.19965460695449888,273,5.60947179518496,269,5.594711379601839,321.1932933702222,5.704918001275141,314.6706885951429,5.679643239836452,-48.19329337022219,-0.09544620609018128,-45.670688595142906,-0.08493186023461252,40.73850804385722,0.19965460695449888
45,32,63,11,exp,482,336,212,203,376,Every,village,in Slovenia,"looked quaint,",so I decided to go there.,1,INT-SUB,SUB,INT,I was reading a blog to get some ideas for quaint vilages to visit in Slovenia and other countries.,4884,looked,quaint,1631,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,6.1779441140506,5.817111159963204,5.356586274672012,5.313205979041787,5.929589143389895,168.8780612767698,29.489461010349146,-102.6706885951429,-115.32547904498415,-90.39367763090468,0.5103917273688028,0.1514333892671793,-0.32305696516443927,-0.3930760223019627,-0.10653097544258561,212,5.356586274672012,203,5.313205979041787,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,-102.6706885951429,-0.32305696516443927,-115.32547904498415,-0.3930760223019627,-90.39367763090468,-0.10653097544258561
45,32,65,55,exp,509,310,178,282,334,Every,forest,in Austria,"looked sprawling,",so I knew just where to go.,1,INT-SUB,SUB,INT,I was flicking through a holiday brochure to find sprawling forests to explore in Austria and other countries.,3223,looked,sprawling,1788,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,6.2324480165505225,5.736572297479192,5.181783550292085,5.641907070938114,5.811140992976701,195.8780612767698,3.489461010349146,-136.6706885951429,-36.32547904498415,-135.26149195614278,0.5648956298687251,0.07089452678316732,-0.49785968954436655,-0.06437493040563602,-0.22361512578717146,178,5.181783550292085,282,5.641907070938114,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,-136.6706885951429,-0.49785968954436655,-36.32547904498415,-0.06437493040563602,-135.26149195614278,-0.22361512578717146
45,32,67,23,exp,202,260,352,234,346,Every,cruise,in Finland,"looked idyllic,",so there was plenty of choice.,0,INT-SUB,SUB,INT,I was reading a blog to get some ideas for idyllic cruises to try out in Finland and other countries.,1426,looked,idyllic,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,5.308267697401205,5.560681631015528,5.863631175598097,5.455321115357702,5.846438775057725,-111.12193872323019,-46.510538989650854,37.329311404857094,-84.32547904498415,-120.39367763090468,-0.3592846892805923,-0.10499613968049726,0.18398793576164518,-0.25096088598604815,-0.18968134377475554,352,5.863631175598097,234,5.455321115357702,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,37.329311404857094,0.18398793576164518,-84.32547904498415,-0.25096088598604815,-120.39367763090468,-0.18968134377475554
45,32,68,39,exp,250,420,389,172,124,Every,lake,in Australia,"looked pristine,",so I had some deciding to do.,0,INT-SUB,SUB,INT,I was watching a vlog for inspiration for pristine lakes to enjoy in Australia and other countries.,1363,looked,pristine,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,5.521460917862246,6.040254711277414,5.963579343618446,5.147494476813453,4.820281565605037,-63.12193872323019,113.48946101034915,74.3293114048571,-146.32547904498415,-345.2614919561428,-0.14609146881955137,0.374576940581389,0.2839361037819943,-0.5587875245302971,-1.2144745531588352,389,5.963579343618446,172,5.147494476813453,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,74.3293114048571,0.2839361037819943,-146.32547904498415,-0.5587875245302971,-345.2614919561428,-1.2144745531588352
45,32,69,40,exp,232,361,189,191,439,Every,garden,in Krakow,"seemed colourful,",so I knew just where to go.,0,INT-OTH,OTH,INT,I was on a travel app researching colourful gardens to explore in Zagreb and other cities.,1403,seemed,colourful,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,5.44673737166631,5.8888779583328805,5.241747015059643,5.25227342804663,6.0844994130751715,-81.12193872323019,54.489461010349146,-125.6706885951429,-127.32547904498415,-30.261491956142777,-0.2208150150154875,0.22320018763685567,-0.437896224776809,-0.45400857329711997,0.0497432943112992,189,5.241747015059643,191,5.25227342804663,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,-125.6706885951429,-0.437896224776809,-127.32547904498415,-0.45400857329711997,-30.261491956142777,0.0497432943112992
45,32,70,51,exp,255,206,211,179,409,Every,brewery,in Canada,"looked exclusive,",so I decided to go there.,0,INT-SUB,SUB,INT,I was watching a vlog for inspiration for exclusive breweries to visit in Canada and other countries.,1699,looked,exclusive,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,5.541263545158426,5.327876168789581,5.351858133476067,5.187385805840755,6.013715156042802,-58.12193872323019,-100.51053898965085,-103.6706885951429,-139.32547904498415,-57.393677630904676,-0.1262888415233716,-0.3378016019064436,-0.32778510636038494,-0.5188961955029949,-0.022404962789678073,211,5.351858133476067,179,5.187385805840755,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,-103.6706885951429,-0.32778510636038494,-139.32547904498415,-0.5188961955029949,-57.393677630904676,-0.022404962789678073
45,32,71,33,exp,177,197,218,220,351,Every,zoo,looked responsible,"in Thailand,",so there was plenty of choice.,0,EXT-SUB,SUB,EXT,I was watching a vlog for inspiration for responsible zoos to try out in Thailand and other countries.,1915,looked,responsible,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,5.176149732573829,5.2832037287379885,5.384495062789089,5.393627546352362,5.860786223465865,-136.1219387232302,-109.51053898965085,-96.6706885951429,-98.32547904498415,-115.39367763090468,-0.4914026541079686,-0.38247404195803636,-0.29514817704736274,-0.3126544549913879,-0.1753338953666148,220,5.393627546352362,218,5.384495062789089,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,-98.32547904498415,-0.3126544549913879,-96.6706885951429,-0.29514817704736274,-115.39367763090468,-0.1753338953666148
45,32,77,14,exp,123,345,213,233,404,Every,tour,seemed relaxing,"in Venice,",so I had some deciding to do.,1,EXT-OTH,OTH,EXT,I was on a website trying to find relaxing tours to enjoy in Budapest and other cities.,1930,seemed,relaxing,1960,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,4.812184355372417,5.84354441703136,5.3612921657094255,5.4510384535657,6.0014148779611505,-190.1219387232302,38.489461010349146,-101.6706885951429,-85.32547904498415,-65.26149195614278,-0.8553680313093803,0.17786664633533533,-0.3183510741270261,-0.2552435477780497,-0.03334124080272183,233,5.4510384535657,213,5.3612921657094255,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,-85.32547904498415,-0.2552435477780497,-101.6706885951429,-0.3183510741270261,-65.26149195614278,-0.03334124080272183
45,32,79,30,exp,820,342,200,184,225,Every,square,seemed busy,"in Madrid,",so I knew just where to go.,0,EXT-OTH,OTH,EXT,I was checking out a guidebook to find suggestions for busy squares to explore in Florence and other cities.,3259,seemed,busy,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,6.709304340258298,5.834810737062605,5.298317366548036,5.214935757608986,5.41610040220442,506.8780612767698,35.489461010349146,-114.6706885951429,-134.32547904498415,-244.26149195614278,1.041751953576501,0.16913296636657993,-0.3813258732884153,-0.491346243734764,-0.6186557165594522,184,5.214935757608986,200,5.298317366548036,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,-134.32547904498415,-0.491346243734764,-114.6706885951429,-0.3813258732884153,-244.26149195614278,-0.6186557165594522
45,32,80,21,exp,292,291,329,240,430,Every,building,looked unique,"in Switzerland,",so I decided to go there.,0,EXT-SUB,SUB,EXT,I was watching a vlog for inspiration for unique buildings to visit in Switzerland and other countries.,5290,looked,unique,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,5.676753802268282,5.673323267171493,5.796057750765372,5.480638923341991,6.063785208687608,-21.121938723230187,-15.510538989650854,14.329311404857094,-78.32547904498415,-36.393677630904676,0.009201415586484352,0.007645496475467972,0.1164145109289203,-0.22564307800175865,0.02766508985512761,240,5.480638923341991,329,5.796057750765372,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,-78.32547904498415,-0.22564307800175865,14.329311404857094,0.1164145109289203,-36.393677630904676,0.02766508985512761
45,32,82,56,exp,401,378,389,283,269,Every,statue,in Leeds,"seemed famous,",so I decided to go there.,0,INT-OTH,OTH,INT,I was on a website trying to find famous statues to visit in New York and other cities.,7514,seemed,famous,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,5.993961427306569,5.934894195619588,5.963579343618446,5.645446897643238,5.594711379601839,87.87806127676981,71.48946101034915,74.3293114048571,-35.32547904498415,-197.39367763090468,0.32640904062477194,0.2692164249235631,0.2839361037819943,-0.06083510370051215,-0.44140873923064117,389,5.963579343618446,283,5.645446897643238,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,74.3293114048571,0.2839361037819943,-35.32547904498415,-0.06083510370051215,-197.39367763090468,-0.44140873923064117
45,32,83,24,exp,355,203,182,356,408,Every,getaway,in Prague,"seemed romantic,",so I had some deciding to do.,0,INT-OTH,OTH,INT,I was checking out a guidebook to find suggestions for romantic getaways to enjoy in Amsterdam and other cities.,7576,seemed,romantic,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,5.872117789475416,5.313205979041787,5.204006687076795,5.87493073085203,6.0112671744041615,41.87806127676981,-103.51053898965085,-132.6706885951429,37.67452095501585,-61.26149195614278,0.20456540279361857,-0.3524717916542377,-0.47563655275965644,0.16864872950828058,-0.02348894435971083,182,5.204006687076795,356,5.87493073085203,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,-132.6706885951429,-0.47563655275965644,37.67452095501585,0.16864872950828058,-61.26149195614278,-0.02348894435971083
